Architecture,Science Score,Cost,Duty Cycle Violation,Instrument Orbit Assignment Violation,Interference Violation,Packing Efficiency Violation,Spacecraft Mass Violation,Instrument Synergy Violation
0 0 0 0 1 2 2 2 2 3 3 3 | 3 4 3 1 -1 -1 -1 -1 -1 -1 -1 -1,0.3567599977954144,6202.455583631832,0.05240863218008854,0.0,0.15,0.0,0.0,0.35
0 1 1 1 2 2 2 3 4 4 5 6 | 1 4 1 4 0 0 1 -1 -1 -1 -1 -1,0.22124217647707228,6567.1152965498295,0.022686738174752974,0.015873015873015872,0.34285714285714286,0.0,0.011155340504415714,0.2857142857142857
0 0 0 0 1 1 1 1 1 1 1 1 | 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2022829861111111,6696.131386473342,0.20396775912984405,0.05555555555555555,0.4,0.0,0.24452048469814858,0.7
0 0 0 1 1 1 2 3 3 4 5 6 | 1 4 4 2 0 4 3 -1 -1 -1 -1 -1,0.257364627425044,6448.722547954059,0.04942465321658472,0.019841269841269844,0.34285714285714286,0.017112080464379804,0.0,0.2285714285714286
0 0 0 0 0 0 0 0 1 1 1 1 | 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2241398919753086,6730.162359171492,0.2079518905967111,0.05555555555555555,0.7,0.0,0.2561785384000521,0.2
0 0 0 0 0 1 1 1 1 1 1 1 | 1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.286913527888007,6868.991385955463,0.18107132960787964,0.013888888888888888,0.5,0.0,0.31701089346381356,0.7
0 0 0 0 0 0 0 0 1 1 2 2 | 4 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.22536855158730157,6082.557840234478,0.14671495690678074,0.05555555555555556,0.9333333333333332,0.0,0.14468201242699985,0.20000000000000004
0 0 1 1 2 2 2 3 3 4 5 6 | 0 3 1 1 4 4 0 -1 -1 -1 -1 -1,0.20594842372134037,6554.546681292343,0.01180046539522612,0.011904761904761904,0.34285714285714286,0.0,0.011155340504415714,0.2571428571428572
0 0 1 2 2 3 3 4 5 6 7 7 | 2 0 4 0 4 3 4 3 -1 -1 -1 -1,0.2258021494708995,5975.492153403756,0.015995428752682173,0.017361111111111112,0.175,0.0,0.0,0.225
0 0 1 1 1 1 1 1 2 2 3 3 | 4 1 3 2 -1 -1 -1 -1 -1 -1 -1 -1,0.2749540798611111,6364.421466551766,0.08809560558112842,0.020833333333333332,0.75,0.0,0.11265346712669676,0.35
0 0 1 1 2 3 3 4 5 6 6 7 | 4 4 1 2 0 1 4 2 -1 -1 -1 -1,0.1400343253968254,6108.182851441326,0.010325407220822855,0.020833333333333332,0.175,0.047875953332273444,0.0,0.2
0 0 0 0 0 0 0 0 1 1 1 1 | 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,0.2241398919753086,6885.4660418004405,0.2079518905967111,0.05555555555555555,0.7,0.0,0.2561785384000521,0.2
0 0 1 1 2 2 3 3 4 5 6 7 | 3 0 1 3 1 0 2 0 -1 -1 -1 -1,0.29737858245149906,6339.555349990241,0.005360127946522325,0.006944444444444444,0.35,0.0,0.0,0.22500000000000003
0 0 1 1 1 2 2 2 2 2 3 3 | 1 2 1 3 -1 -1 -1 -1 -1 -1 -1 -1,0.2717126970348324,6163.535143115831,0.040270235272641175,0.013888888888888888,0.45,0.0,0.03649481635206484,0.45
0 1 2 3 3 4 4 5 6 6 7 8 | 1 4 0 3 0 3 0 0 3 -1 -1 -1,0.3079821897045855,6053.676619509324,0.014218158891273043,0.006172839506172839,0.17777777777777778,0.0,0.0,0.22222222222222227
